1
15 1162
001000000000010
000001100000111
100000010001000
000010001110000
000100001100000
010000100000101
010001000000101
001000000011000
000110000110000
000110001000000
000100011000000
001000010000000
010001100000010
110000000000100
010001100000000
1 6
12 6
11 2
6 7
12 14
0 9
5 7
13 0
1 12
4 3
8 7
14 7
4 7
9 14
3 10
3 11
5 2
6 4
9 2
2 6
10 6
10 0
14 13
6 2
10 1
11 9
9 7
3 0
12 10
10 12
2 10
1 14
8 3
1 7
3 14
5 14
6 0
10 14
5 7
6 10
1 11
7 1
1 6
11 14
11 13
5 10
9 4
8 7
7 1
5 8
12 6
13 9
9 1
13 14
0 7
8 12
14 0
13 5
4 9
10 12
3 0
11 14
2 4
12 7
5 13
14 7
14 13
10 2
1 13
6 2
9 13
2 13
1 0
9 12
9 0
4 0
8 9
0 13
3 0
3 13
8 5
10 3
6 5
11 10
8 1
8 7
0 5
5 6
3 14
9 6
11 0
11 10
14 6
13 12
8 12
14 7
6 7
1 9
2 6
6 1
3 4
9 8
8 10
4 2
3 11
14 3
6 2
6 7
3 5
1 5
7 14
1 0
4 11
0 6
8 3
2 9
3 0
8 1
8 7
10 2
0 14
1 8
1 11
8 7
4 1
13 8
2 6
1 7
6 13
6 3
10 3
7 2
3 14
3 2
9 3
10 7
8 14
1 10
3 6
8 7
10 2
0 8
14 6
2 9
3 7
5 7
14 9
14 11
11 1
1 5
13 11
4 14
1 7
5 11
5 2
7 9
13 2
0 13
2 13
9 13
0 3
13 8
1 9
13 3
8 9
14 3
13 11
8 9
2 5
4 7
13 2
6 3
8 14
12 5
2 8
14 2
3 11
7 12
11 5
0 13
9 8
4 2
8 2
4 12
2 14
10 7
1 3
3 14
2 12
7 2
7 12
7 6
12 0
12 8
14 0
10 0
2 5
3 7
9 11
11 5
7 2
11 14
5 0
3 9
1 14
4 2
14 11
9 0
8 2
1 14
7 2
4 7
2 1
14 1
0 14
5 7
11 12
11 10
1 7
12 1
5 10
5 8
10 8
12 9
0 1
14 12
11 1
5 7
9 4
3 1
9 10
4 13
10 14
0 1
14 4
1 10
7 8
5 8
12 1
9 4
8 2
3 11
12 3
6 5
3 0
9 14
5 0
7 3
11 10
0 8
6 13
8 12
3 4
