1
15 652
000010010000001
000000010001000
000000100011010
000001000000100
100000000000001
000100100000100
001001000000010
110000000001000
000000000010000
000000000010000
001000001101000
011000010010000
000101000000000
001000100000000
100010000000000
3 6
11 5
11 7
7 13
1 2
7 1
13 1
2 11
9 4
0 10
10 6
3 4
10 11
8 10
4 1
0 5
8 12
11 9
12 9
8 6
10 0
11 3
10 11
6 8
14 7
11 6
6 7
0 12
7 2
11 2
9 6
6 0
6 2
12 7
1 14
0 6
7 5
1 11
1 14
14 8
14 4
8 12
12 9
11 3
2 3
0 1
2 11
9 14
8 14
9 8
9 4
7 13
14 0
3 4
13 6
12 1
14 10
11 2
12 7
4 14
4 11
10 11
11 9
6 9
0 6
6 13
13 1
0 5
9 0
3 2
7 14
0 3
8 4
1 5
14 7
5 4
1 9
8 0
8 0
10 3
4 12
1 4
14 1
6 10
5 4
0 2
2 8
1 7
7 4
10 12
13 3
1 13
6 8
12 2
0 9
3 11
7 2
9 12
8 12
6 0
3 14
8 3
11 13
8 5
10 2
7 11
10 11
1 14
3 13
3 1
3 6
8 12
13 14
3 9
11 12
11 13
10 13
8 14
4 0
11 5
9 3
8 9
13 7
5 8
0 14
4 5
10 0
9 7
9 8
9 3
11 13
6 9
11 7
14 6
2 7
9 2
8 5
9 4
10 6
4 13
9 13
1 12
3 2
11 7
8 7
11 4
1 7
2 8
4 5
1 7
9 10
13 6
13 7
1 4
7 13
4 5
6 2
0 8
8 11
3 11
3 7
2 12
2 7
10 9
3 8
0 1
8 13
7 2
7 8
11 3
14 10
7 1
7 6
12 10
10 9
4 14
7 11
8 12
9 0
8 14
1 14
6 14
5 2
6 7
10 12
0 14
10 14
3 12
0 2
4 2
2 4
10 12
11 1
1 6
6 2
9 13
3 9
6 4
2 7
12 7
0 11
10 0
10 7
8 9
7 9
13 1
7 9
0 3
8 9
10 11
10 7
10 2
8 5
3 7
8 5
5 10
14 3
5 4
13 12
9 12
2 4
10 14
2 7
5 1
2 12
11 4
12 14
14 9
12 10
6 12
3 2
5 4
3 10
7 6
1 5
3 2
10 7
4 12
3 5
9 3
12 0
11 12
6 4
9 10
12 11
1 6
5 7
11 10
0 13
14 9
8 5
14 9
4 5
1 0
10 12
6 2
4 0
11 4
9 10
0 14
7 2
7 3
9 2
5 14
6 13
3 5
9 2
8 7
7 10
6 11
7 8
0 5
6 1
11 2
2 6
8 6
5 11
9 6
7 0
4 3
9 2
2 12
9 8
13 14
11 14
14 3
8 14
3 5
14 2
9 2
1 10
14 8
13 6
13 0
13 10
1 7
9 5
6 14
5 8
9 2
6 10
13 7
5 10
2 4
9 13
6 4
0 3
3 10
3 7
1 2
7 10
9 3
4 0
11 9
5 2
1 10
0 7
14 3
2 12
10 1
8 2
7 4
8 3
10 13
13 14
12 6
3 14
9 14
10 8
13 1
8 3
5 12
9 3
8 12
5 3
7 3
5 10
7 12
9 2
14 2
14 4
3 4
1 12
12 8
14 5
5 9
9 3
2 9
8 5
11 12
5 3
11 10
13 0
11 5
8 0
0 11
12 14
7 13
1 9
14 9
2 1
10 4
11 2
6 2
2 4
8 5
11 6
2 3
9 2
3 1
13 2
14 13
3 13
8 10
5 6
10 14
12 6
9 6
8 14
3 5
10 11
3 6
11 7
2 8
3 10
1 4
0 7
4 11
5 9
14 1
9 0
10 3
1 10
8 9
14 10
9 10
14 2
7 0
7 13
14 13
4 7
13 0
8 4
5 13
1 0
8 1
3 0
6 14
10 2
1 4
1 8
3 11
4 2
10 7
11 2
8 1
5 3
0 5
6 14
9 14
14 3
1 3
2 4
7 9
10 11
14 11
13 10
1 12
11 12
14 8
0 5
2 8
8 13
13 0
11 9
14 0
9 8
6 1
10 1
5 13
10 3
12 9
11 3
12 6
11 4
5 11
9 11
1 14
6 14
4 10
0 8
9 11
14 4
14 9
10 12
13 10
12 5
7 11
2 9
6 13
8 5
13 10
3 0
0 2
13 3
6 9
13 0
4 9
3 5
6 0
0 3
4 14
11 2
5 7
9 13
11 8
7 8
0 12
11 12
3 0
4 10
8 7
3 5
3 14
0 4
3 5
1 6
0 4
14 0
11 4
0 1
14 13
0 11
6 12
0 7
13 2
11 6
0 12
10 2
2 9
2 3
11 12
12 10
8 6
5 10
0 14
2 6
14 5
11 10
5 6
7 11
6 13
2 3
3 7
3 12
8 10
5 1
4 0
1 4
12 7
0 2
3 0
14 9
3 4
11 7
8 11
6 0
9 6
5 1
6 13
1 5
12 3
10 8
13 8
2 13
7 6
9 2
14 8
12 4
8 2
13 8
13 11
4 14
6 8
1 7
2 4
10 4
7 1
7 1
7 1
5 6
10 12
13 5
10 4
8 7
12 3
1 3
10 9
12 1
2 9
0 14
7 0
12 1
4 1
6 2
3 12
11 13
7 5
4 10
7 12
14 5
2 7
11 6
10 1
2 1
14 7
2 12
11 6
9 3
8 11
12 7
2 4
3 6
12 9
10 0
10 8
5 14
1 11
4 8
2 0
7 4
7 14
6 4
9 1
3 6
3 2
12 3
4 10
14 4
14 7
4 7
1 13
0 6
2 14
12 7
5 8
13 6
6 12
13 5
10 11
12 5
13 10
14 2
10 0
9 11
13 3
7 12
13 9
13 4
8 12
2 8
7 1
10 11
2 7
13 2
11 7
9 13
8 14
2 11
3 12
11 12
6 10
9 6
12 4
2 9
10 5
6 2
10 4
11 0
4 3
1 7
2 7
1 6
7 6
5 2
3 5
5 14
9 0
7 0
13 10
3 6
2 1
